"correct_identification","recording_id","recording_name","common_name","species_num_in_recording","confidence_higher_than","max_conf","n_species_target","start_times","annotated_species_list","first_detection_with_1st_threshold_confidence","first_detection_with_2nd_threshold_confidence","first_detection_with_3rd_threshold_confidence","first_detection_with_4th_threshold_confidence","first_detection_with_5th_threshold_confidence"
"?",165,"Aurignac/615/S4A10950_20200529_150000.wav","Cirl Bunting",2,0.95,"0.9965",11,"10M 2S, 10M 4S, 10M 5S, 10M 6S, 10M 7S, 10M 8S, 10M 9S, 10M 13S, 10M 14S, 10M 15S, 10M 16S, 10M 17S, 10M 18S, 10M 19S, 10M 20S, 10M 21S, 10M 22S, 10M 23S, 10M 24S, 10M 25S, 10M 27S, 10M 28S, 10M 29S, 10M 31S, 10M 32S, 10M 33S, 10M 34S, 10M 35S, 10M 37S, 10M 38S, 10M 39S, 10M 41S, 10M 42S, 10M 43S, 10M 44S, 10M 45S, 10M 46S, 10M 47S, 10M 48S, 10M 49S, 10M 51S, 10M 52S, 10M 53S, 10M 55S, 10M 56S, 11M 2S, 11M 3S, 11M 4S, 11M 12S, 11M 13S, 11M 14S, 11M 15S, 11M 16S, 11M 17S, 11M 18S, 11M 19S, 11M 20S, 11M 21S, 11M 23S, 11M 24S, 11M 25S, 11M 26S, 11M 29S, 11M 30S, 11M 31S, 11M 34S, 11M 35S, 11M 36S, 11M 39S, 11M 40S, 11M 41S, 11M 44S, 11M 45S, 11M 46S, 11M 47S, 11M 48S, 11M 49S, 11M 50S, 11M 51S, 11M 52S, 11M 53S, 11M 54S, 11M 57S, 11M 58S, 11M 59S, 12M 0S, 12M 1S, 12M 6S, 12M 7S, 12M 8S, 19M 16S, 19M 26S, 19M 27S, 19M 28S, 19M 29S, 19M 44S, 21M 55S, 21M 56S, 23M 13S, 23M 19S, 23M 20S, 23M 21S, 23M 22S, 23M 23S, 23M 24S, 23M 25S, 23M 26S","Pho och, Syl atr, Cor rax, Per ate, Chl chl, Syl com, Emb cir, Cya cae, Pas dom, Tur mer, Lus meg",602,604,604,604,605
"?",165,"Aurignac/615/S4A10950_20200529_150000.wav","Eurasian Thick-knee",6,0.75,"0.7677",11,"4M 47S","Pho och, Syl atr, Cor rax, Per ate, Chl chl, Syl com, Emb cir, Cya cae, Pas dom, Tur mer, Lus meg",287,NA,NA,NA,NA
"?",165,"Aurignac/615/S4A10950_20200529_150000.wav","Greater Whitethroat",7,0.95,"0.9811",11,"1M 5S, 1M 15S, 1M 22S, 1M 23S, 1M 24S, 7M 33S, 9M 30S","Pho och, Syl atr, Cor rax, Per ate, Chl chl, Syl com, Emb cir, Cya cae, Pas dom, Tur mer, Lus meg",65,65,65,NA,NA
"?",165,"Aurignac/615/S4A10950_20200529_150000.wav","House Sparrow",8,0.75,"0.7646",11,"5M 35S","Pho och, Syl atr, Cor rax, Per ate, Chl chl, Syl com, Emb cir, Cya cae, Pas dom, Tur mer, Lus meg",335,NA,NA,NA,NA
"?",165,"Aurignac/615/S4A10950_20200529_160000.wav","Common Buzzard",3,0.9,"0.9073",11,"6M 48S, 6M 49S, 6M 50S, 6M 56S, 17M 5S, 17M 57S, 23M 9S","Pho och, Syl atr, Cor rax, Per ate, Chl chl, Syl com, Emb cir, Cya cae, Pas dom, Tur mer, Lus meg",408,409,409,409,NA
"?",165,"Aurignac/615/S4A10950_20200529_160000.wav","Greater Whitethroat",7,0.95,"0.9811",11,"1M 12S, 1M 23S, 1M 24S, 1M 25S, 1M 33S, 1M 34S, 1M 35S, 2M 26S, 3M 29S, 3M 41S, 15M 39S, 15M 40S, 15M 41S, 15M 42S, 15M 48S, 15M 49S, 15M 50S, 17M 7S, 17M 8S, 17M 16S, 17M 17S, 17M 19S, 17M 21S, 17M 26S, 17M 27S, 17M 34S, 17M 40S, 17M 41S, 17M 53S, 17M 54S, 17M 55S, 18M 1S, 18M 2S, 18M 3S, 18M 7S, 18M 8S, 18M 14S, 18M 15S, 18M 25S, 18M 29S, 18M 30S, 18M 31S, 18M 32S, 18M 36S, 18M 37S, 18M 38S, 18M 39S, 18M 41S, 18M 42S, 18M 50S, 18M 51S, 19M 13S, 19M 14S","Pho och, Syl atr, Cor rax, Per ate, Chl chl, Syl com, Emb cir, Cya cae, Pas dom, Tur mer, Lus meg",72,85,85,85,941
"?",165,"Aurignac/615/S4A10950_20200529_160000.wav","Rock Sparrow",9,0.8,"0.8231",11,"1M 45S, 2M 18S, 2M 22S, 2M 23S","Pho och, Syl atr, Cor rax, Per ate, Chl chl, Syl com, Emb cir, Cya cae, Pas dom, Tur mer, Lus meg",105,143,NA,NA,NA
"?",166,"Aurignac/66/S4A10950_20190619_000000.wav","Common Quail",1,0.95,"0.9947",0,"10M 30S, 10M 32S, 10M 33S, 10M 34S, 10M 35S, 10M 36S","",630,630,630,630,632
"?",166,"Aurignac/66/S4A10950_20190619_000000.wav","Little Owl",4,0.75,"0.7559",0,"11M 36S","",696,NA,NA,NA,NA
"?",166,"Aurignac/66/S4A10950_20190619_020000.wav","Eurasian Moorhen",2,0.8,"0.8057",0,"14M 46S","",886,886,NA,NA,NA
"?",166,"Aurignac/66/S4A10950_20190619_020000.wav","European Bee-eater",3,0.85,"0.8753",0,"5M 18S","",318,318,318,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Carrion Crow",1,0.85,"0.8947",8,"10M 25S, 13M 18S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",625,NA,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Common Chaffinch",2,0.95,"0.9962",8,"10M 53S, 11M 2S, 11M 6S, 11M 7S, 11M 10S, 11M 18S, 11M 21S, 11M 22S, 11M 41S, 12M 4S, 12M 5S, 12M 6S, 21M 38S, 25M 2S, 25M 3S, 25M 4S, 25M 11S, 25M 22S, 25M 23S, 25M 24S, 25M 41S, 25M 42S, 25M 53S, 25M 54S, 25M 55S, 25M 56S, 26M 1S, 26M 2S, 26M 3S, 26M 14S, 26M 19S, 26M 21S, 26M 22S, 26M 23S, 26M 30S, 26M 31S, 26M 32S, 26M 33S, 26M 40S, 26M 41S, 26M 42S, 26M 48S, 26M 49S, 26M 50S, 26M 59S, 29M 2S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",653,653,653,653,678
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Common Chiffchaff",3,0.95,"0.9890",8,"6S, 7S, 36S, 1M 41S, 4M 55S, 5M 4S, 7M 4S, 8M 29S, 8M 52S, 9M 3S, 9M 21S, 9M 22S, 9M 40S, 9M 53S, 11M 4S, 11M 6S, 11M 19S, 12M 7S, 14M 4S, 14M 6S, 14M 12S, 21M 52S, 21M 53S, 21M 55S, 21M 56S, 28M 41S, 29M 5S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",6,7,7,664,664
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Common Cuckoo",4,0.95,"0.9527",8,"9S, 10S, 11S, 12S, 13S, 14S, 15S, 16S, 1M 4S, 1M 20S, 5M 11S, 5M 12S, 17M 0S, 29M 42S, 29M 43S, 29M 44S, 29M 45S, 29M 46S, 29M 48S, 29M 49S, 29M 50S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",9,9,9,9,13
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Common Wood-Pigeon",6,0.95,"0.9872",8,"27M 29S, 27M 30S, 27M 31S, 27M 32S, 27M 33S, 27M 34S, 27M 35S, 27M 36S, 28M 8S, 28M 9S, 29M 2S, 29M 3S, 29M 4S, 29M 5S, 29M 6S, 29M 7S, 29M 8S, 29M 10S, 29M 11S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1649,1651,1651,1651,1651
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Eurasian Bullfinch",9,0.9,"0.9030",8,"19M 39S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1179,1179,1179,1179,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Eurasian Golden Oriole",10,0.9,"0.9469",8,"59S, 1M 0S, 1M 1S, 2M 0S, 2M 1S, 7M 30S, 7M 36S, 7M 37S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",59,59,59,61,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Eurasian Nuthatch",11,0.85,"0.8548",8,"11M 4S, 15M 45S, 15M 57S, 16M 1S, 16M 38S, 16M 40S, 16M 41S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",664,664,957,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Eurasian Wren",12,0.85,"0.8836",8,"21M 44S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1304,NA,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","European Robin",13,0.9,"0.9423",8,"5M 11S, 5M 13S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",311,311,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Great Spotted Woodpecker",15,0.9,"0.9348",8,"24M 5S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1445,NA,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Middle Spotted Woodpecker",16,0.9,"0.9251",8,"24M 27S, 24M 28S, 24M 29S, 27M 54S, 27M 55S, 27M 56S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1467,1467,1467,1676,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Northern Lapwing",17,0.75,"0.7937",8,"17M 53S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1073,NA,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Short-toed Treecreeper",18,0.95,"0.9890",8,"17M 57S, 17M 59S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1077,1077,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Song Thrush",19,0.9,"0.9466",8,"1M 20S, 2M 19S, 2M 20S, 5M 11S, 5M 12S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",80,80,139,139,NA
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Spotted Flycatcher",20,0.95,"0.9716",8,"1M 4S, 1M 20S, 20M 0S, 20M 1S, 20M 2S, 20M 13S, 20M 14S, 20M 15S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",64,80,80,80,1201
"?",167,"Aurignac/66/S4A10950_20190619_070000.wav","Western Bonelli's Warbler",21,0.95,"0.9697",8,"12M 33S, 12M 34S, 12M 35S, 12M 39S, 12M 40S, 12M 41S, 12M 43S, 12M 59S, 15M 27S, 15M 28S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",753,753,753,755,759
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Carrion Crow",1,0.85,"0.8947",8,"13M 12S, 13M 13S, 13M 14S, 13M 16S, 13M 19S, 13M 20S, 13M 21S, 13M 26S, 13M 27S, 13M 28S, 13M 29S, 13M 46S, 13M 48S, 14M 3S, 14M 4S, 14M 5S, 14M 6S, 14M 8S, 14M 9S, 14M 11S, 14M 25S, 15M 32S, 15M 37S, 15M 38S, 15M 40S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",792,792,845,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Common Chaffinch",2,0.95,"0.9962",8,"10M 14S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",614,NA,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Common Chiffchaff",3,0.95,"0.9890",8,"8M 14S, 8M 21S, 8M 22S, 9M 8S, 9M 22S, 9M 43S, 9M 44S, 9M 50S, 9M 51S, 9M 56S, 10M 1S, 10M 2S, 10M 3S, 10M 9S, 11M 11S, 11M 57S, 11M 58S, 12M 9S, 12M 10S, 12M 29S, 12M 30S, 13M 6S, 13M 38S, 13M 45S, 15M 11S, 15M 36S, 16M 2S, 16M 8S, 16M 9S, 16M 10S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",494,494,494,494,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Common Cuckoo",4,0.95,"0.9527",8,"2M 24S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",144,144,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Common Nightingale",5,0.9,"0.9453",8,"18M 27S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1107,1107,1107,1107,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Eurasian Blackbird",7,0.8,"0.8452",8,"11M 30S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",690,690,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Eurasian Blackcap",8,0.95,"0.9775",8,"2S, 4S, 12S, 16S, 17S, 18S, 20S, 24S, 25S, 26S, 27S, 31S, 32S, 35S, 36S, 41S, 50S, 58S, 59S, 1M 2S, 1M 4S, 1M 6S, 1M 13S, 1M 16S, 1M 17S, 1M 18S, 1M 24S, 1M 25S, 1M 31S, 1M 32S, 1M 33S, 1M 39S, 1M 40S, 1M 41S, 1M 47S, 1M 48S, 1M 49S, 1M 50S, 1M 56S, 1M 57S, 2M 4S, 2M 5S, 2M 6S, 2M 15S, 2M 20S, 2M 21S, 2M 22S, 2M 32S, 2M 33S, 2M 34S, 2M 39S, 2M 50S, 2M 51S, 2M 54S, 2M 55S, 2M 56S, 2M 57S, 3M 3S, 3M 4S, 3M 9S, 3M 10S, 3M 11S, 3M 12S, 3M 14S, 3M 17S, 3M 20S, 3M 21S, 3M 22S, 3M 37S, 3M 38S, 3M 39S, 3M 40S, 3M 43S, 3M 44S, 3M 45S, 3M 46S, 3M 47S, 3M 51S, 3M 52S, 3M 53S, 3M 54S, 3M 55S, 3M 56S, 4M 0S, 4M 1S, 4M 2S, 4M 3S, 4M 4S, 4M 7S, 4M 8S, 4M 9S, 4M 10S, 4M 11S, 4M 12S, 4M 16S, 4M 17S, 4M 18S, 4M 19S, 4M 24S, 4M 25S, 4M 26S, 4M 27S, 4M 28S, 4M 32S, 4M 33S, 4M 34S, 4M 35S, 4M 36S, 4M 39S, 4M 40S, 4M 41S, 4M 42S, 4M 45S, 4M 46S, 4M 47S, 4M 48S, 4M 57S, 5M 7S, 5M 9S, 5M 10S, 5M 11S, 5M 13S, 5M 18S, 5M 19S, 5M 20S, 5M 29S, 5M 33S, 5M 34S, 5M 41S, 5M 42S, 5M 43S, 5M 57S, 6M 9S, 6M 10S, 6M 11S, 6M 15S, 6M 16S, 6M 17S, 6M 18S, 6M 19S, 6M 20S, 6M 30S, 6M 39S, 6M 44S, 6M 46S, 6M 47S, 6M 48S, 6M 49S, 7M 8S, 7M 10S, 8M 9S, 16M 22S, 16M 23S, 16M 29S, 16M 30S, 16M 31S, 16M 36S, 16M 37S, 16M 38S, 16M 39S, 16M 46S, 16M 47S, 16M 55S, 16M 56S, 17M 1S, 17M 2S, 17M 3S, 17M 14S, 17M 17S, 17M 25S, 17M 26S, 17M 27S, 17M 30S, 17M 31S, 17M 33S, 17M 39S, 17M 40S, 17M 41S, 17M 46S, 17M 47S, 17M 48S, 17M 49S, 17M 50S, 17M 54S, 17M 55S, 17M 56S, 17M 57S, 17M 58S, 18M 4S, 18M 5S, 18M 6S, 18M 7S, 18M 12S, 18M 13S, 18M 15S, 18M 16S, 18M 20S, 18M 21S, 18M 25S, 18M 26S, 18M 31S, 18M 32S, 18M 33S, 18M 36S, 18M 37S, 18M 38S, 18M 45S, 18M 46S, 18M 47S, 18M 48S, 18M 50S, 18M 52S, 18M 54S, 18M 55S, 19M 3S, 19M 4S, 19M 5S, 19M 11S, 19M 12S, 19M 17S, 19M 18S, 19M 19S, 19M 20S, 19M 24S, 19M 25S, 19M 28S, 19M 29S, 19M 30S, 19M 31S, 19M 34S, 19M 35S, 19M 37S, 19M 45S, 19M 46S, 19M 47S, 19M 48S, 19M 51S, 19M 52S, 19M 53S, 20M 26S, 20M 28S, 20M 32S, 20M 33S, 20M 34S, 20M 39S, 20M 40S, 20M 52S, 20M 53S, 21M 0S, 21M 1S, 21M 3S, 21M 5S, 21M 6S, 21M 7S, 21M 14S, 21M 15S, 21M 45S, 21M 53S, 21M 54S, 21M 59S, 22M 52S, 22M 53S, 22M 54S, 23M 2S, 23M 4S, 23M 5S, 23M 7S, 23M 8S, 23M 9S, 23M 15S, 23M 16S, 23M 19S, 23M 20S, 23M 21S, 23M 22S, 23M 34S, 23M 35S, 23M 36S, 23M 38S, 23M 43S, 23M 44S, 23M 45S, 23M 46S, 23M 47S, 23M 48S, 23M 51S, 23M 52S, 23M 53S, 23M 58S, 23M 59S, 24M 0S, 24M 1S, 24M 2S, 24M 5S, 24M 6S, 24M 7S, 24M 8S, 24M 9S, 24M 10S, 24M 11S, 24M 12S, 24M 13S, 24M 14S, 24M 16S, 24M 22S, 24M 23S, 24M 26S, 24M 27S, 24M 28S, 24M 29S, 24M 37S, 24M 38S, 24M 43S, 24M 44S, 24M 45S, 24M 46S, 24M 50S, 24M 52S, 24M 53S, 24M 54S, 24M 55S, 24M 56S, 24M 57S, 24M 58S, 24M 59S, 25M 0S, 25M 1S, 25M 2S, 25M 3S, 25M 6S, 25M 7S, 25M 8S, 25M 10S, 25M 11S, 25M 15S, 25M 16S, 25M 17S, 25M 18S, 25M 23S, 25M 24S, 25M 25S, 25M 26S, 25M 27S, 25M 31S, 25M 32S, 25M 33S, 25M 38S, 25M 39S, 25M 40S, 26M 12S, 26M 13S, 26M 14S, 26M 30S, 26M 31S, 27M 10S, 27M 12S, 27M 26S, 27M 27S, 27M 28S, 27M 36S, 27M 42S, 27M 44S, 27M 49S, 27M 51S, 27M 57S, 27M 58S, 27M 59S, 28M 0S, 28M 3S, 28M 6S, 28M 7S, 28M 14S, 28M 21S, 28M 22S, 28M 23S, 28M 25S, 28M 30S, 28M 35S, 28M 36S, 28M 37S, 28M 38S, 28M 39S, 28M 51S, 29M 2S, 29M 3S, 29M 10S, 29M 24S, 29M 25S, 29M 30S, 29M 32S, 29M 37S, 29M 39S, 29M 45S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",2,2,16,16,17
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Eurasian Golden Oriole",10,0.9,"0.9469",8,"13S, 14M 27S, 14M 28S, 14M 29S, 14M 35S, 14M 36S, 14M 37S, 15M 29S, 15M 30S, 15M 43S, 15M 48S, 15M 49S, 15M 57S, 15M 58S, 15M 59S, 17M 5S, 17M 36S, 19M 6S, 19M 42S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",13,13,867,868,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","European Robin",13,0.9,"0.9423",8,"11M 30S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",690,690,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Garden Warbler",14,0.9,"0.9027",8,"23M 34S, 23M 49S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1414,NA,NA,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Middle Spotted Woodpecker",16,0.9,"0.9251",8,"11M 48S, 11M 49S, 11M 50S, 11M 51S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",708,708,708,708,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Song Thrush",19,0.9,"0.9466",8,"4M 15S, 11M 30S, 20M 16S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",255,255,690,NA,NA
"?",167,"Aurignac/66/S4A10950_20190619_080000.wav","Spotted Flycatcher",20,0.95,"0.9716",8,"22M 14S, 25M 46S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",1334,1334,1546,1546,1546
"?",167,"Aurignac/66/S4A10950_20190619_090000.wav","Common Chiffchaff",3,0.95,"0.9890",8,"4M 29S, 4M 40S, 4M 48S, 4M 49S, 4M 53S, 5M 1S, 5M 12S, 5M 15S, 5M 21S, 5M 23S, 5M 31S, 5M 32S, 5M 33S, 5M 34S, 5M 36S, 5M 37S, 5M 48S, 5M 51S, 5M 52S, 5M 53S, 5M 54S, 6M 7S, 6M 9S, 6M 11S, 6M 38S, 7M 7S, 7M 47S, 17M 24S, 20M 42S, 24M 55S, 24M 57S, 24M 58S, 25M 15S, 25M 16S, 25M 17S, 26M 18S, 26M 19S, 26M 34S, 26M 44S, 26M 45S, 27M 2S, 27M 59S, 28M 9S, 29M 24S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",269,269,269,269,NA
"?",167,"Aurignac/66/S4A10950_20190619_090000.wav","Common Nightingale",5,0.9,"0.9453",8,"6M 44S, 26M 56S","Tro tro, Syl atr, Eri rub, Phy col, Cuc can, Ori ori, Phy bon, Tur vis",404,NA,NA,NA,NA
