"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
10,1,0.25,12,18,18
10,1,0.85,7,0,18
10,1,0.9,7,0,18
10,2,0.25,9,13,20
10,2,0.85,7,1,20
10,2,0.9,7,1,20
10,3,0.25,10,15,28
10,3,0.85,3,0,28
10,3,0.9,3,0,28
10,4,0.25,12,20,32
10,4,0.85,4,0,32
10,4,0.9,4,0,32
10,5,0.25,11,14,29
10,5,0.85,6,3,29
10,5,0.9,4,2,29
10,6,0.25,11,12,29
10,6,0.85,8,1,29
10,6,0.9,6,1,29
10,7,0.25,8,7,22
10,7,0.85,4,3,22
10,7,0.9,4,2,22
10,8,0.25,14,15,28
10,8,0.85,7,2,28
10,8,0.9,6,1,28
10,9,0.25,13,13,26
10,9,0.85,6,0,26
10,9,0.9,5,0,26
10,10,0.25,12,13,32
10,10,0.85,7,1,32
10,10,0.9,7,0,32
10,11,0.25,13,16,32
10,11,0.85,10,1,32
10,11,0.9,8,0,32
10,12,0.25,7,8,14
10,12,0.85,3,0,14
10,12,0.9,2,0,14
10,13,0.25,8,12,24
10,13,0.85,6,0,24
10,13,0.9,5,0,24
10,14,0.25,9,11,28
10,14,0.85,3,1,28
10,14,0.9,2,0,28
10,15,0.25,15,12,30
10,15,0.85,10,1,30
10,15,0.9,9,0,30
10,16,0.25,9,11,24
10,16,0.85,5,1,24
10,16,0.9,4,0,24
10,17,0.25,11,10,19
10,17,0.85,6,0,19
10,17,0.9,5,0,19
10,18,0.25,12,16,25
10,18,0.85,9,2,25
10,18,0.9,8,2,25
10,19,0.25,9,8,24
10,19,0.85,6,1,24
10,19,0.9,4,1,24
10,20,0.25,8,13,28
10,20,0.85,3,2,28
10,20,0.9,3,2,28
10,21,0.25,8,10,20
10,21,0.85,5,1,20
10,21,0.9,5,0,20
10,22,0.25,13,10,30
10,22,0.85,8,0,30
10,22,0.9,7,0,30
10,23,0.25,9,15,24
10,23,0.85,6,2,24
10,23,0.9,6,2,24
10,24,0.25,11,9,22
10,24,0.85,5,2,22
10,24,0.9,5,0,22
10,25,0.25,11,11,23
10,25,0.85,9,1,23
10,25,0.9,8,1,23
10,26,0.25,8,15,22
10,26,0.85,3,1,22
10,26,0.9,3,0,22
10,27,0.25,10,15,22
10,27,0.85,6,3,22
10,27,0.9,4,2,22
10,28,0.25,12,15,27
10,28,0.85,2,0,27
10,28,0.9,2,0,27
10,29,0.25,14,14,31
10,29,0.85,7,1,31
10,29,0.9,5,0,31
10,30,0.25,13,13,28
10,30,0.85,8,0,28
10,30,0.9,5,0,28
10,31,0.25,13,15,25
10,31,0.85,5,1,25
10,31,0.9,4,0,25
10,32,0.25,9,10,17
10,32,0.85,6,0,17
10,32,0.9,5,0,17
10,33,0.25,8,21,26
10,33,0.85,5,4,26
10,33,0.9,5,1,26
10,34,0.25,10,18,23
10,34,0.85,5,2,23
10,34,0.9,5,1,23
10,35,0.25,12,12,20
10,35,0.85,8,3,20
10,35,0.9,6,2,20
10,36,0.25,9,8,25
10,36,0.85,5,3,25
10,36,0.9,3,2,25
10,37,0.25,11,12,22
10,37,0.85,6,1,22
10,37,0.9,6,0,22
10,38,0.25,13,15,26
10,38,0.85,5,2,26
10,38,0.9,5,0,26
10,39,0.25,8,9,22
10,39,0.85,2,1,22
10,39,0.9,1,0,22
10,40,0.25,9,10,22
10,40,0.85,3,1,22
10,40,0.9,2,1,22
10,41,0.25,9,14,22
10,41,0.85,5,1,22
10,41,0.9,4,1,22
10,42,0.25,3,14,12
10,42,0.85,3,4,12
10,42,0.9,2,4,12
10,43,0.25,5,11,20
10,43,0.85,4,1,20
10,43,0.9,2,1,20
10,44,0.25,8,12,20
10,44,0.85,4,1,20
10,44,0.9,3,0,20
10,45,0.25,14,9,30
10,45,0.85,6,2,30
10,45,0.9,6,0,30
10,46,0.25,12,13,29
10,46,0.85,4,1,29
10,46,0.9,2,1,29
10,47,0.25,9,18,28
10,47,0.85,3,0,28
10,47,0.9,2,0,28
10,48,0.25,16,12,28
10,48,0.85,9,2,28
10,48,0.9,8,0,28
10,49,0.25,8,13,18
10,49,0.85,4,0,18
10,49,0.9,4,0,18
10,50,0.25,9,13,25
10,50,0.85,5,1,25
10,50,0.9,3,0,25
10,51,0.25,11,8,22
10,51,0.85,6,1,22
10,51,0.9,5,1,22
10,52,0.25,6,11,21
10,52,0.85,4,0,21
10,52,0.9,4,0,21
10,53,0.25,9,10,24
10,53,0.85,3,0,24
10,53,0.9,2,0,24
10,54,0.25,7,7,17
10,54,0.85,5,0,17
10,54,0.9,4,0,17
10,55,0.25,11,13,28
10,55,0.85,8,2,28
10,55,0.9,8,2,28
10,56,0.25,11,11,25
10,56,0.85,8,1,25
10,56,0.9,7,0,25
10,57,0.25,11,12,30
10,57,0.85,4,0,30
10,57,0.9,3,0,30
10,58,0.25,6,6,20
10,58,0.85,4,0,20
10,58,0.9,2,0,20
10,59,0.25,8,12,18
10,59,0.85,5,1,18
10,59,0.9,5,1,18
10,60,0.25,5,16,20
10,60,0.85,3,2,20
10,60,0.9,2,1,20
10,61,0.25,9,12,20
10,61,0.85,7,3,20
10,61,0.9,5,1,20
10,62,0.25,12,24,25
10,62,0.85,5,1,25
10,62,0.9,4,1,25
10,63,0.25,11,18,26
10,63,0.85,7,0,26
10,63,0.9,6,0,26
10,64,0.25,13,13,30
10,64,0.85,5,0,30
10,64,0.9,2,0,30
10,65,0.25,10,10,26
10,65,0.85,6,0,26
10,65,0.9,5,0,26
10,66,0.25,14,11,30
10,66,0.85,7,3,30
10,66,0.9,7,1,30
10,67,0.25,10,12,28
10,67,0.85,7,0,28
10,67,0.9,7,0,28
10,68,0.25,11,9,25
10,68,0.85,4,0,25
10,68,0.9,4,0,25
10,69,0.25,6,11,18
10,69,0.85,5,0,18
10,69,0.9,4,0,18
10,70,0.25,7,13,21
10,70,0.85,1,0,21
10,70,0.9,1,0,21
10,71,0.25,9,13,24
10,71,0.85,5,0,24
10,71,0.9,5,0,24
10,72,0.25,7,15,19
10,72,0.85,4,1,19
10,72,0.9,4,1,19
10,73,0.25,9,15,19
10,73,0.85,5,3,19
10,73,0.9,5,2,19
10,74,0.25,10,19,25
10,74,0.85,5,4,25
10,74,0.9,4,1,25
10,75,0.25,7,10,18
10,75,0.85,5,1,18
10,75,0.9,4,0,18
10,76,0.25,13,12,25
10,76,0.85,8,0,25
10,76,0.9,6,0,25
10,77,0.25,10,13,25
10,77,0.85,4,1,25
10,77,0.9,3,1,25
10,78,0.25,4,9,12
10,78,0.85,3,1,12
10,78,0.9,3,0,12
10,79,0.25,9,11,20
10,79,0.85,7,1,20
10,79,0.9,6,0,20
10,80,0.25,13,19,25
10,80,0.85,6,3,25
10,80,0.9,6,3,25
10,81,0.25,8,10,19
10,81,0.85,3,0,19
10,81,0.9,0,0,19
10,82,0.25,7,17,21
10,82,0.85,5,1,21
10,82,0.9,5,0,21
10,83,0.25,10,15,20
10,83,0.85,5,0,20
10,83,0.9,5,0,20
10,84,0.25,2,9,12
10,84,0.85,2,3,12
10,84,0.9,2,2,12
10,85,0.25,11,15,23
10,85,0.85,7,1,23
10,85,0.9,5,1,23
10,86,0.25,13,15,26
10,86,0.85,7,2,26
10,86,0.9,6,1,26
10,87,0.25,10,16,23
10,87,0.85,7,1,23
10,87,0.9,7,0,23
10,88,0.25,8,14,19
10,88,0.85,4,1,19
10,88,0.9,3,0,19
10,89,0.25,9,10,31
10,89,0.85,7,2,31
10,89,0.9,6,1,31
10,90,0.25,9,16,25
10,90,0.85,5,0,25
10,90,0.9,3,0,25
10,91,0.25,9,15,24
10,91,0.85,5,1,24
10,91,0.9,5,0,24
10,92,0.25,6,9,19
10,92,0.85,3,1,19
10,92,0.9,3,0,19
10,93,0.25,5,11,16
10,93,0.85,3,0,16
10,93,0.9,3,0,16
10,94,0.25,10,11,23
10,94,0.85,7,0,23
10,94,0.9,6,0,23
10,95,0.25,7,14,22
10,95,0.85,3,1,22
10,95,0.9,3,1,22
10,96,0.25,9,11,21
10,96,0.85,4,1,21
10,96,0.9,4,1,21
10,97,0.25,8,7,18
10,97,0.85,5,1,18
10,97,0.9,4,1,18
10,98,0.25,14,17,22
10,98,0.85,7,2,22
10,98,0.9,4,1,22
10,99,0.25,10,13,26
10,99,0.85,6,2,26
10,99,0.9,5,1,26
10,100,0.25,11,15,24
10,100,0.85,6,3,24
10,100,0.9,3,1,24
10,101,0.25,14,14,29
10,101,0.85,4,1,29
10,101,0.9,2,0,29
10,102,0.25,10,14,26
10,102,0.85,4,1,26
10,102,0.9,3,0,26
10,103,0.25,9,9,25
10,103,0.85,6,2,25
10,103,0.9,6,2,25
10,104,0.25,10,21,24
10,104,0.85,4,0,24
10,104,0.9,4,0,24
10,105,0.25,10,17,26
10,105,0.85,4,1,26
10,105,0.9,4,0,26
10,106,0.25,8,11,19
10,106,0.85,4,0,19
10,106,0.9,4,0,19
10,107,0.25,14,19,30
10,107,0.85,10,1,30
10,107,0.9,9,0,30
10,108,0.25,7,12,16
10,108,0.85,4,0,16
10,108,0.9,3,0,16
10,109,0.25,8,19,20
10,109,0.85,4,1,20
10,109,0.9,3,1,20
10,110,0.25,5,10,16
10,110,0.85,2,1,16
10,110,0.9,2,0,16
10,111,0.25,14,20,28
10,111,0.85,7,2,28
10,111,0.9,7,2,28
10,112,0.25,10,15,24
10,112,0.85,1,0,24
10,112,0.9,0,0,24
10,113,0.25,15,15,30
10,113,0.85,12,1,30
10,113,0.9,11,1,30
10,114,0.25,12,20,26
10,114,0.85,8,0,26
10,114,0.9,8,0,26
10,115,0.25,12,11,34
10,115,0.85,9,0,34
10,115,0.9,8,0,34
10,116,0.25,5,10,15
10,116,0.85,4,2,15
10,116,0.9,4,1,15
10,117,0.25,8,14,23
10,117,0.85,5,2,23
10,117,0.9,5,1,23
10,118,0.25,12,9,20
10,118,0.85,6,2,20
10,118,0.9,4,2,20
10,119,0.25,13,10,25
10,119,0.85,8,1,25
10,119,0.9,7,0,25
10,120,0.25,11,9,23
10,120,0.85,7,0,23
10,120,0.9,5,0,23
10,121,0.25,7,13,23
10,121,0.85,5,1,23
10,121,0.9,5,0,23
10,122,0.25,9,14,28
10,122,0.85,4,0,28
10,122,0.9,2,0,28
10,123,0.25,9,13,18
10,123,0.85,5,3,18
10,123,0.9,3,1,18
10,124,0.25,8,15,20
10,124,0.85,6,3,20
10,124,0.9,4,2,20
10,125,0.25,10,15,23
10,125,0.85,5,2,23
10,125,0.9,4,1,23
10,126,0.25,9,21,30
10,126,0.85,7,2,30
10,126,0.9,6,1,30
10,127,0.25,9,17,25
10,127,0.85,6,1,25
10,127,0.9,5,0,25
10,128,0.25,9,13,18
10,128,0.85,6,0,18
10,128,0.9,6,0,18
10,129,0.25,10,9,21
10,129,0.85,8,0,21
10,129,0.9,8,0,21
10,130,0.25,8,13,22
10,130,0.85,4,0,22
10,130,0.9,4,0,22
10,131,0.25,12,14,25
10,131,0.85,7,1,25
10,131,0.9,6,0,25
10,132,0.25,9,17,23
10,132,0.85,6,3,23
10,132,0.9,4,3,23
10,133,0.25,6,17,20
10,133,0.85,1,1,20
10,133,0.9,1,0,20
10,134,0.25,10,13,25
10,134,0.85,4,1,25
10,134,0.9,3,1,25
10,135,0.25,10,9,30
10,135,0.85,5,0,30
10,135,0.9,5,0,30
10,136,0.25,7,13,22
10,136,0.85,4,3,22
10,136,0.9,4,2,22
10,137,0.25,10,14,24
10,137,0.85,5,0,24
10,137,0.9,4,0,24
10,138,0.25,17,12,30
10,138,0.85,7,0,30
10,138,0.9,4,0,30
10,139,0.25,7,10,21
10,139,0.85,4,1,21
10,139,0.9,4,0,21
10,140,0.25,10,14,21
10,140,0.85,5,0,21
10,140,0.9,5,0,21
10,141,0.25,9,11,27
10,141,0.85,4,1,27
10,141,0.9,4,0,27
10,142,0.25,8,12,23
10,142,0.85,4,1,23
10,142,0.9,4,1,23
10,143,0.25,7,10,14
10,143,0.85,5,1,14
10,143,0.9,4,1,14
10,144,0.25,7,19,19
10,144,0.85,3,0,19
10,144,0.9,3,0,19
10,145,0.25,13,11,27
10,145,0.85,8,0,27
10,145,0.9,8,0,27
10,146,0.25,8,10,20
10,146,0.85,5,3,20
10,146,0.9,5,2,20
10,147,0.25,14,11,25
10,147,0.85,7,0,25
10,147,0.9,5,0,25
10,148,0.25,12,14,29
10,148,0.85,5,2,29
10,148,0.9,4,0,29
10,149,0.25,17,16,29
10,149,0.85,6,1,29
10,149,0.9,6,1,29
10,150,0.25,8,7,19
10,150,0.85,5,0,19
10,150,0.9,5,0,19
10,151,0.25,12,13,23
10,151,0.85,6,0,23
10,151,0.9,3,0,23
10,152,0.25,11,15,28
10,152,0.85,7,1,28
10,152,0.9,5,0,28
10,153,0.25,10,20,26
10,153,0.85,5,1,26
10,153,0.9,4,0,26
10,154,0.25,11,13,32
10,154,0.85,7,1,32
10,154,0.9,6,0,32
10,155,0.25,10,20,28
10,155,0.85,6,1,28
10,155,0.9,6,0,28
10,156,0.25,10,16,25
10,156,0.85,5,0,25
10,156,0.9,5,0,25
10,157,0.25,8,8,14
10,157,0.85,5,0,14
10,157,0.9,5,0,14
10,158,0.25,7,7,22
10,158,0.85,4,2,22
10,158,0.9,3,0,22
10,159,0.25,11,17,26
10,159,0.85,8,2,26
10,159,0.9,7,1,26
10,160,0.25,14,15,29
10,160,0.85,7,0,29
10,160,0.9,7,0,29
10,161,0.25,9,16,17
10,161,0.85,6,1,17
10,161,0.9,4,0,17
10,162,0.25,6,21,19
10,162,0.85,3,1,19
10,162,0.9,3,0,19
10,163,0.25,16,13,29
10,163,0.85,9,2,29
10,163,0.9,9,1,29
10,164,0.25,6,11,20
10,164,0.85,5,1,20
10,164,0.9,4,0,20
10,165,0.25,12,21,26
10,165,0.85,3,0,26
10,165,0.9,2,0,26
10,166,0.25,9,11,22
10,166,0.85,4,1,22
10,166,0.9,4,0,22
10,167,0.25,11,13,30
10,167,0.85,3,0,30
10,167,0.9,2,0,30
10,168,0.25,12,13,23
10,168,0.85,7,2,23
10,168,0.9,4,0,23
10,169,0.25,13,18,27
10,169,0.85,4,0,27
10,169,0.9,4,0,27
10,170,0.25,5,11,19
10,170,0.85,3,0,19
10,170,0.9,2,0,19
10,171,0.25,8,16,17
10,171,0.85,3,0,17
10,171,0.9,3,0,17
10,172,0.25,10,14,27
10,172,0.85,4,0,27
10,172,0.9,3,0,27
10,173,0.25,8,21,23
10,173,0.85,4,0,23
10,173,0.9,3,0,23
10,174,0.25,10,20,18
10,174,0.85,7,0,18
10,174,0.9,5,0,18
10,175,0.25,10,11,22
10,175,0.85,6,1,22
10,175,0.9,6,0,22
10,176,0.25,7,16,28
10,176,0.85,4,1,28
10,176,0.9,3,1,28
10,177,0.25,5,13,20
10,177,0.85,4,2,20
10,177,0.9,3,1,20
10,178,0.25,11,15,23
10,178,0.85,5,3,23
10,178,0.9,4,2,23
10,179,0.25,8,10,21
10,179,0.85,6,1,21
10,179,0.9,6,1,21
10,180,0.25,7,13,17
10,180,0.85,4,3,17
10,180,0.9,3,1,17
10,181,0.25,11,11,28
10,181,0.85,6,1,28
10,181,0.9,6,0,28
10,182,0.25,12,15,21
10,182,0.85,7,4,21
10,182,0.9,5,1,21
10,183,0.25,10,7,21
10,183,0.85,7,1,21
10,183,0.9,5,1,21
10,184,0.25,9,12,21
10,184,0.85,4,1,21
10,184,0.9,4,1,21
10,185,0.25,13,9,22
10,185,0.85,6,1,22
10,185,0.9,5,0,22
10,186,0.25,11,6,25
10,186,0.85,7,1,25
10,186,0.9,7,0,25
10,187,0.25,10,14,22
10,187,0.85,6,3,22
10,187,0.9,3,0,22
10,188,0.25,7,10,16
10,188,0.85,5,0,16
10,188,0.9,5,0,16
10,189,0.25,12,6,26
10,189,0.85,5,0,26
10,189,0.9,4,0,26
10,190,0.25,8,19,24
10,190,0.85,5,0,24
10,190,0.9,5,0,24
10,191,0.25,10,15,21
10,191,0.85,4,2,21
10,191,0.9,4,2,21
10,192,0.25,13,18,25
10,192,0.85,7,3,25
10,192,0.9,5,2,25
10,193,0.25,9,22,23
10,193,0.85,5,1,23
10,193,0.9,5,0,23
10,194,0.25,13,13,31
10,194,0.85,8,0,31
10,194,0.9,8,0,31
10,195,0.25,13,10,30
10,195,0.85,7,0,30
10,195,0.9,6,0,30
10,196,0.25,11,17,28
10,196,0.85,7,2,28
10,196,0.9,6,1,28
10,197,0.25,8,10,24
10,197,0.85,5,1,24
10,197,0.9,4,1,24
10,198,0.25,12,20,24
10,198,0.85,6,0,24
10,198,0.9,6,0,24
10,199,0.25,12,19,29
10,199,0.85,2,1,29
10,199,0.9,2,1,29
10,200,0.25,10,12,31
10,200,0.85,8,1,31
10,200,0.9,7,1,31
20,1,0.25,10,17,28
20,1,0.85,6,2,28
20,1,0.9,6,2,28
20,2,0.25,17,14,34
20,2,0.85,12,2,34
20,2,0.9,10,1,34
20,3,0.25,11,19,30
20,3,0.85,5,1,30
20,3,0.9,4,0,30
20,4,0.25,12,17,30
20,4,0.85,9,0,30
20,4,0.9,8,0,30
20,5,0.25,16,21,37
20,5,0.85,7,3,37
20,5,0.9,5,1,37
20,6,0.25,20,21,39
20,6,0.85,10,1,39
20,6,0.9,9,0,39
20,7,0.25,15,20,31
20,7,0.85,8,4,31
20,7,0.9,7,3,31
20,8,0.25,14,20,37
20,8,0.85,7,5,37
20,8,0.9,6,1,37
20,9,0.25,17,23,37
20,9,0.85,8,4,37
20,9,0.9,8,2,37
20,10,0.25,22,25,39
20,10,0.85,13,1,39
20,10,0.9,9,0,39
20,11,0.25,20,23,36
20,11,0.85,9,1,36
20,11,0.9,9,0,36
20,12,0.25,14,30,32
20,12,0.85,10,1,32
20,12,0.9,9,0,32
20,13,0.25,15,21,34
20,13,0.85,8,1,34
20,13,0.9,8,1,34
20,14,0.25,15,22,32
20,14,0.85,10,5,32
20,14,0.9,7,2,32
20,15,0.25,18,19,36
20,15,0.85,7,2,36
20,15,0.9,5,1,36
20,16,0.25,15,25,32
20,16,0.85,10,2,32
20,16,0.9,9,0,32
20,17,0.25,19,23,33
20,17,0.85,11,2,33
20,17,0.9,9,2,33
20,18,0.25,16,25,35
20,18,0.85,9,4,35
20,18,0.9,8,1,35
20,19,0.25,20,23,39
20,19,0.85,13,3,39
20,19,0.9,9,1,39
20,20,0.25,13,22,35
20,20,0.85,8,3,35
20,20,0.9,5,1,35
20,21,0.25,15,27,34
20,21,0.85,7,4,34
20,21,0.9,6,2,34
20,22,0.25,19,15,37
20,22,0.85,12,1,37
20,22,0.9,10,0,37
20,23,0.25,15,25,26
20,23,0.85,11,5,26
20,23,0.9,11,1,26
20,24,0.25,18,21,36
20,24,0.85,10,0,36
20,24,0.9,7,0,36
20,25,0.25,20,28,35
20,25,0.85,13,3,35
20,25,0.9,11,0,35
20,26,0.25,15,21,36
20,26,0.85,9,0,36
20,26,0.9,6,0,36
20,27,0.25,14,23,32
20,27,0.85,8,4,32
20,27,0.9,7,3,32
20,28,0.25,21,22,38
20,28,0.85,14,5,38
20,28,0.9,11,2,38
20,29,0.25,14,22,36
20,29,0.85,7,2,36
20,29,0.9,5,0,36
20,30,0.25,20,20,36
20,30,0.85,14,3,36
20,30,0.9,11,1,36
20,31,0.25,15,22,34
20,31,0.85,10,1,34
20,31,0.9,8,0,34
20,32,0.25,10,19,29
20,32,0.85,6,3,29
20,32,0.9,6,1,29
20,33,0.25,12,20,34
20,33,0.85,8,2,34
20,33,0.9,8,0,34
20,34,0.25,14,15,29
20,34,0.85,10,2,29
20,34,0.9,8,1,29
20,35,0.25,15,22,34
20,35,0.85,10,4,34
20,35,0.9,9,1,34
20,36,0.25,14,17,30
20,36,0.85,9,2,30
20,36,0.9,9,1,30
20,37,0.25,15,24,32
20,37,0.85,9,2,32
20,37,0.9,7,2,32
20,38,0.25,19,25,30
20,38,0.85,11,3,30
20,38,0.9,10,1,30
20,39,0.25,16,23,37
20,39,0.85,8,1,37
20,39,0.9,7,0,37
20,40,0.25,10,21,31
20,40,0.85,7,3,31
20,40,0.9,7,1,31
20,41,0.25,19,26,39
20,41,0.85,11,2,39
20,41,0.9,10,0,39
20,42,0.25,19,17,36
20,42,0.85,12,0,36
20,42,0.9,10,0,36
20,43,0.25,15,24,35
20,43,0.85,5,0,35
20,43,0.9,5,0,35
20,44,0.25,20,26,40
20,44,0.85,11,1,40
20,44,0.9,10,1,40
20,45,0.25,18,19,38
20,45,0.85,14,3,38
20,45,0.9,11,2,38
20,46,0.25,22,20,32
20,46,0.85,9,2,32
20,46,0.9,9,1,32
20,47,0.25,13,20,24
20,47,0.85,7,0,24
20,47,0.9,7,0,24
20,48,0.25,12,23,26
20,48,0.85,6,2,26
20,48,0.9,4,1,26
20,49,0.25,16,18,34
20,49,0.85,8,0,34
20,49,0.9,7,0,34
20,50,0.25,17,23,37
20,50,0.85,10,2,37
20,50,0.9,9,0,37
20,51,0.25,15,26,37
20,51,0.85,9,1,37
20,51,0.9,7,1,37
20,52,0.25,16,15,34
20,52,0.85,9,0,34
20,52,0.9,8,0,34
20,53,0.25,19,22,33
20,53,0.85,10,2,33
20,53,0.9,9,1,33
20,54,0.25,18,23,32
20,54,0.85,10,2,32
20,54,0.9,7,0,32
20,55,0.25,17,30,36
20,55,0.85,10,3,36
20,55,0.9,9,1,36
20,56,0.25,13,14,30
20,56,0.85,8,1,30
20,56,0.9,7,1,30
20,57,0.25,19,22,37
20,57,0.85,13,3,37
20,57,0.9,11,2,37
20,58,0.25,11,18,26
20,58,0.85,9,0,26
20,58,0.9,9,0,26
20,59,0.25,17,21,36
20,59,0.85,12,1,36
20,59,0.9,11,0,36
20,60,0.25,20,24,44
20,60,0.85,13,1,44
20,60,0.9,11,1,44
20,61,0.25,18,28,33
20,61,0.85,8,2,33
20,61,0.9,5,2,33
20,62,0.25,14,20,29
20,62,0.85,7,3,29
20,62,0.9,6,0,29
20,63,0.25,15,20,33
20,63,0.85,10,2,33
20,63,0.9,8,0,33
20,64,0.25,11,22,28
20,64,0.85,7,3,28
20,64,0.9,6,2,28
20,65,0.25,21,21,35
20,65,0.85,12,2,35
20,65,0.9,10,0,35
20,66,0.25,11,23,29
20,66,0.85,5,5,29
20,66,0.9,4,2,29
20,67,0.25,11,12,30
20,67,0.85,7,1,30
20,67,0.9,7,0,30
20,68,0.25,16,22,34
20,68,0.85,11,4,34
20,68,0.9,10,0,34
20,69,0.25,15,24,35
20,69,0.85,8,4,35
20,69,0.9,7,0,35
20,70,0.25,13,21,35
20,70,0.85,10,2,35
20,70,0.9,7,1,35
20,71,0.25,11,26,27
20,71,0.85,7,5,27
20,71,0.9,6,2,27
20,72,0.25,16,19,26
20,72,0.85,9,2,26
20,72,0.9,6,1,26
20,73,0.25,17,22,32
20,73,0.85,7,2,32
20,73,0.9,5,1,32
20,74,0.25,16,19,35
20,74,0.85,9,0,35
20,74,0.9,6,0,35
20,75,0.25,22,25,39
20,75,0.85,12,3,39
20,75,0.9,9,2,39
20,76,0.25,14,16,35
20,76,0.85,10,2,35
20,76,0.9,9,0,35
20,77,0.25,17,15,30
20,77,0.85,12,0,30
20,77,0.9,11,0,30
20,78,0.25,10,21,28
20,78,0.85,6,1,28
20,78,0.9,5,0,28
20,79,0.25,16,22,33
20,79,0.85,13,4,33
20,79,0.9,10,1,33
20,80,0.25,17,30,34
20,80,0.85,8,2,34
20,80,0.9,6,1,34
20,81,0.25,20,26,37
20,81,0.85,16,4,37
20,81,0.9,14,2,37
20,82,0.25,12,18,33
20,82,0.85,10,1,33
20,82,0.9,9,0,33
20,83,0.25,19,27,38
20,83,0.85,11,3,38
20,83,0.9,8,2,38
20,84,0.25,19,23,35
20,84,0.85,10,1,35
20,84,0.9,7,1,35
20,85,0.25,17,27,35
20,85,0.85,10,2,35
20,85,0.9,9,2,35
20,86,0.25,21,20,36
20,86,0.85,12,2,36
20,86,0.9,10,1,36
20,87,0.25,13,19,31
20,87,0.85,9,1,31
20,87,0.9,8,1,31
20,88,0.25,13,21,41
20,88,0.85,9,1,41
20,88,0.9,8,1,41
20,89,0.25,16,21,26
20,89,0.85,11,2,26
20,89,0.9,9,2,26
20,90,0.25,11,24,33
20,90,0.85,8,2,33
20,90,0.9,8,1,33
20,91,0.25,16,21,35
20,91,0.85,8,1,35
20,91,0.9,6,1,35
20,92,0.25,15,23,31
20,92,0.85,12,5,31
20,92,0.9,11,0,31
20,93,0.25,16,29,36
20,93,0.85,12,4,36
20,93,0.9,12,2,36
20,94,0.25,16,11,30
20,94,0.85,7,0,30
20,94,0.9,6,0,30
20,95,0.25,19,22,38
20,95,0.85,9,3,38
20,95,0.9,8,2,38
20,96,0.25,18,19,36
20,96,0.85,12,2,36
20,96,0.9,10,1,36
20,97,0.25,12,23,32
20,97,0.85,4,4,32
20,97,0.9,4,3,32
20,98,0.25,17,26,31
20,98,0.85,12,2,31
20,98,0.9,12,2,31
20,99,0.25,26,22,38
20,99,0.85,19,4,38
20,99,0.9,15,2,38
20,100,0.25,14,25,28
20,100,0.85,7,1,28
20,100,0.9,4,0,28
20,101,0.25,13,17,31
20,101,0.85,9,1,31
20,101,0.9,8,0,31
20,102,0.25,15,20,35
20,102,0.85,11,0,35
20,102,0.9,9,0,35
20,103,0.25,15,20,35
20,103,0.85,9,2,35
20,103,0.9,9,1,35
20,104,0.25,12,19,29
20,104,0.85,8,1,29
20,104,0.9,6,1,29
20,105,0.25,10,22,31
20,105,0.85,6,2,31
20,105,0.9,6,0,31
20,106,0.25,18,12,39
20,106,0.85,11,2,39
20,106,0.9,9,1,39
20,107,0.25,18,20,37
20,107,0.85,9,1,37
20,107,0.9,7,0,37
20,108,0.25,15,28,34
20,108,0.85,5,2,34
20,108,0.9,4,1,34
20,109,0.25,18,25,36
20,109,0.85,12,2,36
20,109,0.9,10,0,36
20,110,0.25,20,22,33
20,110,0.85,12,1,33
20,110,0.9,9,0,33
20,111,0.25,15,15,34
20,111,0.85,10,0,34
20,111,0.9,9,0,34
20,112,0.25,16,29,30
20,112,0.85,13,3,30
20,112,0.9,11,1,30
20,113,0.25,15,23,35
20,113,0.85,11,1,35
20,113,0.9,7,0,35
20,114,0.25,13,17,31
20,114,0.85,10,2,31
20,114,0.9,8,0,31
20,115,0.25,14,18,29
20,115,0.85,10,3,29
20,115,0.9,10,0,29
20,116,0.25,19,28,32
20,116,0.85,10,2,32
20,116,0.9,9,1,32
20,117,0.25,12,24,39
20,117,0.85,9,1,39
20,117,0.9,5,0,39
20,118,0.25,20,17,34
20,118,0.85,14,2,34
20,118,0.9,11,0,34
20,119,0.25,12,22,24
20,119,0.85,6,2,24
20,119,0.9,5,2,24
20,120,0.25,12,21,25
20,120,0.85,5,3,25
20,120,0.9,4,2,25
20,121,0.25,16,19,29
20,121,0.85,7,3,29
20,121,0.9,5,0,29
20,122,0.25,11,19,30
20,122,0.85,6,2,30
20,122,0.9,5,1,30
20,123,0.25,17,23,38
20,123,0.85,12,1,38
20,123,0.9,8,1,38
20,124,0.25,18,25,34
20,124,0.85,10,0,34
20,124,0.9,10,0,34
20,125,0.25,13,25,33
20,125,0.85,8,0,33
20,125,0.9,7,0,33
20,126,0.25,16,20,33
20,126,0.85,6,1,33
20,126,0.9,6,0,33
20,127,0.25,13,23,28
20,127,0.85,9,2,28
20,127,0.9,8,2,28
20,128,0.25,20,25,35
20,128,0.85,13,5,35
20,128,0.9,13,2,35
20,129,0.25,15,24,33
20,129,0.85,9,1,33
20,129,0.9,7,1,33
20,130,0.25,11,19,30
20,130,0.85,7,2,30
20,130,0.9,3,1,30
20,131,0.25,12,22,27
20,131,0.85,6,1,27
20,131,0.9,5,1,27
20,132,0.25,15,23,37
20,132,0.85,9,2,37
