"recording_id","initial_time","final_time","species","total_time","min_code_n_ind","correctly_identified"
22,10,13,"Luscinia megarhynchos",3,4,FALSE
22,10,13,"Otus scops",3,1,FALSE
22,10,13,"Strix aluco",0.11,1,FALSE
22,11,14,"Luscinia megarhynchos",3,4,FALSE
22,11,14,"Otus scops",3,1,FALSE
22,12,15,"Lullula arborea",0.04,4,FALSE
22,12,15,"Luscinia megarhynchos",3,4,FALSE
22,12,15,"Otus scops",3,1,FALSE
22,13,16,"Lullula arborea",1.04,4,FALSE
22,13,16,"Luscinia megarhynchos",3,4,FALSE
22,13,16,"Otus scops",3,1,FALSE
22,14,17,"Lullula arborea",2.04,4,FALSE
22,14,17,"Luscinia megarhynchos",3,4,FALSE
22,14,17,"Otus scops",2.52,1,FALSE
22,15,18,"Lullula arborea",3,4,FALSE
22,15,18,"Luscinia megarhynchos",3,4,FALSE
22,15,18,"Otus scops",1.52,1,FALSE
22,16,19,"Lullula arborea",3,4,FALSE
22,16,19,"Luscinia megarhynchos",3,4,FALSE
22,16,19,"Otus scops",0.52,1,FALSE
22,17,20,"Lullula arborea",3,4,FALSE
22,17,20,"Luscinia megarhynchos",3,4,FALSE
22,18,21,"Lullula arborea",3,4,FALSE
22,18,21,"Luscinia megarhynchos",3,4,FALSE
22,19,22,"Lullula arborea",3,4,FALSE
22,19,22,"Luscinia megarhynchos",3,4,FALSE
22,19,22,"Otus scops",0.57,2,FALSE
22,20,23,"Lullula arborea",3,4,FALSE
22,20,23,"Luscinia megarhynchos",3,4,FALSE
22,20,23,"Otus scops",1.57,2,FALSE
22,20,23,"Strix aluco",0.69,1,FALSE
22,21,24,"Lullula arborea",3,4,FALSE
22,21,24,"Luscinia megarhynchos",3,4,FALSE
22,21,24,"Otus scops",2.57,2,FALSE
22,21,24,"Strix aluco",0.77,1,FALSE
22,22,25,"Lullula arborea",3,4,FALSE
22,22,25,"Luscinia megarhynchos",3,4,FALSE
22,22,25,"Otus scops",3,2,FALSE
22,22,25,"Strix aluco",0.77,1,FALSE
22,23,26,"Lullula arborea",3,4,FALSE
22,23,26,"Luscinia megarhynchos",3,4,TRUE
22,23,26,"Otus scops",3,2,FALSE
22,23,26,"Strix aluco",0.08,1,FALSE
22,24,27,"Lullula arborea",3,4,FALSE
22,24,27,"Luscinia megarhynchos",3,4,TRUE
22,24,27,"Otus scops",3,2,FALSE
22,25,28,"Lullula arborea",2.55,4,FALSE
22,25,28,"Luscinia megarhynchos",3,4,TRUE
22,25,28,"Otus scops",3,2,FALSE
22,26,29,"Lullula arborea",1.55,4,FALSE
22,26,29,"Luscinia megarhynchos",3,4,FALSE
22,26,29,"Otus scops",3,2,FALSE
22,26,29,"Strix aluco",0.18,1,FALSE
22,27,30,"Lullula arborea",0.55,4,FALSE
22,27,30,"Luscinia megarhynchos",3,4,FALSE
22,27,30,"Otus scops",3,2,FALSE
22,27,30,"Strix aluco",1.18,1,FALSE
22,28,31,"Luscinia megarhynchos",3,4,FALSE
22,28,31,"Otus scops",3,2,FALSE
22,28,31,"Strix aluco",1.34,1,FALSE
22,29,32,"Luscinia megarhynchos",3,4,FALSE
22,29,32,"Otus scops",3,2,FALSE
22,29,32,"Strix aluco",1.16,1,FALSE
22,30,33,"Lullula arborea",0.37,4,FALSE
22,30,33,"Luscinia megarhynchos",3,4,TRUE
22,30,33,"Otus scops",3,2,FALSE
22,30,33,"Strix aluco",0.16,1,FALSE
22,31,34,"Lullula arborea",1.37,4,FALSE
22,31,34,"Luscinia megarhynchos",3,4,TRUE
22,31,34,"Otus scops",3,2,FALSE
22,32,35,"Lullula arborea",2.37,4,FALSE
22,32,35,"Luscinia megarhynchos",3,4,TRUE
22,32,35,"Otus scops",3,2,FALSE
22,33,36,"Lullula arborea",3,4,FALSE
22,33,36,"Luscinia megarhynchos",3,4,FALSE
22,33,36,"Otus scops",3,2,FALSE
22,34,37,"Lullula arborea",2.55,4,FALSE
22,34,37,"Luscinia megarhynchos",3,4,FALSE
22,34,37,"Otus scops",3,2,FALSE
22,35,38,"Lullula arborea",1.55,4,FALSE
22,35,38,"Luscinia megarhynchos",3,4,FALSE
22,35,38,"Otus scops",3,2,FALSE
22,36,39,"Lullula arborea",0.55,4,FALSE
22,36,39,"Luscinia megarhynchos",3,4,FALSE
22,36,39,"Otus scops",3,2,FALSE
22,37,40,"Luscinia megarhynchos",3,4,FALSE
22,37,40,"Otus scops",3,2,FALSE
22,38,41,"Lullula arborea",0.43,4,FALSE
22,38,41,"Luscinia megarhynchos",3,4,TRUE
22,38,41,"Otus scops",3,2,FALSE
22,39,42,"Lullula arborea",1.43,4,FALSE
22,39,42,"Luscinia megarhynchos",3,4,FALSE
22,39,42,"Otus scops",3,2,FALSE
22,40,43,"Lullula arborea",2.43,4,FALSE
22,40,43,"Luscinia megarhynchos",3,4,FALSE
22,40,43,"Otus scops",3,2,FALSE
22,41,44,"Lullula arborea",3,4,TRUE
22,41,44,"Luscinia megarhynchos",3,4,FALSE
22,41,44,"Otus scops",3,2,FALSE
22,42,45,"Lullula arborea",2.77,4,FALSE
22,42,45,"Luscinia megarhynchos",3,4,FALSE
22,42,45,"Otus scops",3,2,FALSE
22,43,46,"Lullula arborea",1.77,4,FALSE
22,43,46,"Luscinia megarhynchos",3,4,FALSE
22,43,46,"Otus scops",3,2,FALSE
22,44,47,"Lullula arborea",0.77,4,FALSE
22,44,47,"Luscinia megarhynchos",3,4,FALSE
22,44,47,"Otus scops",3,2,FALSE
22,45,48,"Luscinia megarhynchos",3,4,FALSE
22,45,48,"Otus scops",3,2,FALSE
22,46,49,"Lullula arborea",0.76,4,FALSE
22,46,49,"Luscinia megarhynchos",3,4,TRUE
22,46,49,"Otus scops",3,2,FALSE
22,47,50,"Lullula arborea",1.76,4,FALSE
22,47,50,"Luscinia megarhynchos",3,4,FALSE
22,47,50,"Otus scops",3,2,FALSE
22,48,51,"Lullula arborea",2.76,4,FALSE
22,48,51,"Luscinia megarhynchos",3,4,FALSE
22,48,51,"Otus scops",3,2,FALSE
22,49,52,"Lullula arborea",3,4,FALSE
22,49,52,"Luscinia megarhynchos",3,4,FALSE
22,49,52,"Otus scops",3,2,FALSE
22,49,52,"Strix aluco",0.91,2,FALSE
22,50,53,"Lullula arborea",2.25,4,FALSE
22,50,53,"Luscinia megarhynchos",3,4,FALSE
22,50,53,"Otus scops",3,2,FALSE
22,50,53,"Strix aluco",1.91,2,TRUE
22,51,54,"Lullula arborea",1.25,4,FALSE
22,51,54,"Luscinia megarhynchos",3,4,FALSE
22,51,54,"Otus scops",3,2,FALSE
22,51,54,"Strix aluco",2.07,2,FALSE
22,52,55,"Lullula arborea",0.25,4,FALSE
22,52,55,"Luscinia megarhynchos",3,4,FALSE
22,52,55,"Otus scops",3,2,FALSE
22,52,55,"Strix aluco",1.16,2,FALSE
22,53,56,"Lullula arborea",0.46,4,FALSE
22,53,56,"Luscinia megarhynchos",3,4,TRUE
22,53,56,"Otus scops",3,2,FALSE
22,53,56,"Strix aluco",0.16,2,FALSE
22,54,57,"Lullula arborea",1.46,4,FALSE
22,54,57,"Luscinia megarhynchos",3,4,TRUE
22,54,57,"Otus scops",3,2,FALSE
22,55,58,"Lullula arborea",2.46,4,FALSE
22,55,58,"Luscinia megarhynchos",3,4,TRUE
22,55,58,"Otus scops",3,2,FALSE
22,56,59,"Lullula arborea",3,4,FALSE
22,56,59,"Luscinia megarhynchos",3,4,FALSE
22,56,59,"Otus scops",2.16,2,FALSE
22,57,60,"Lullula arborea",2.95,4,FALSE
22,57,60,"Luscinia megarhynchos",2.95,4,FALSE
22,57,60,"Otus scops",1.16,2,FALSE
23,0,3,"Corvus corone",0.57,4,FALSE
23,0,3,"Cuculus canorus",0.47,1,FALSE
23,0,3,"Luscinia megarhynchos",2.95,4,FALSE
23,0,3,"Sylvia atricapilla",2.2,4,FALSE
23,0,3,"Troglodytes troglodytes",3,4,FALSE
23,0,3,"Upupa epops",0.59,1,FALSE
23,1,4,"Corvus corone",0.57,4,FALSE
23,1,4,"Cuculus canorus",1.47,1,TRUE
23,1,4,"Luscinia megarhynchos",3,4,FALSE
23,1,4,"Phylloscopus collybita",0.39,4,FALSE
23,1,4,"Sylvia atricapilla",2.51,4,FALSE
23,1,4,"Troglodytes troglodytes",3,4,FALSE
23,1,4,"Upupa epops",0.59,1,FALSE
23,2,5,"Corvus corone",0.03,4,FALSE
23,2,5,"Cuculus canorus",2.47,1,TRUE
23,2,5,"Luscinia megarhynchos",3,4,FALSE
23,2,5,"Phylloscopus collybita",1.39,4,FALSE
23,2,5,"Sylvia atricapilla",1.51,4,FALSE
23,2,5,"Troglodytes troglodytes",2.57,4,FALSE
23,2,5,"Turdus merula",0.29,4,FALSE
23,2,5,"Upupa epops",0.55,1,FALSE
23,3,6,"Cuculus canorus",3,1,TRUE
23,3,6,"Luscinia megarhynchos",3,4,FALSE
23,3,6,"Phylloscopus collybita",2.39,4,FALSE
23,3,6,"Sylvia atricapilla",0.51,4,FALSE
23,3,6,"Troglodytes troglodytes",1.57,4,FALSE
23,3,6,"Turdus merula",1.29,4,FALSE
23,3,6,"Upupa epops",0.6,1,FALSE
23,4,7,"Cuculus canorus",3,1,TRUE
23,4,7,"Curruca communis",0.41,4,TRUE
23,4,7,"Luscinia megarhynchos",3,4,FALSE
23,4,7,"Phylloscopus collybita",3,4,FALSE
23,4,7,"Troglodytes troglodytes",0.57,4,FALSE
23,4,7,"Turdus merula",1.93,4,FALSE
23,4,7,"Upupa epops",0.6,1,FALSE
23,5,8,"Cuculus canorus",2.57,1,FALSE
23,5,8,"Curruca communis",1.21,4,FALSE
23,5,8,"Luscinia megarhynchos",3,4,FALSE
23,5,8,"Phylloscopus collybita",3,4,FALSE
23,5,8,"Turdus merula",1.64,4,FALSE
23,5,8,"Upupa epops",0.04,1,FALSE
23,5,8,"Upupa epops",0.56,4,FALSE
23,6,9,"Cuculus canorus",1.57,1,FALSE
23,6,9,"Curruca communis",1.21,4,FALSE
23,6,9,"Luscinia megarhynchos",3,4,FALSE
23,6,9,"Phylloscopus collybita",2.43,4,FALSE
23,6,9,"Turdus merula",0.64,4,FALSE
23,6,9,"Upupa epops",0.65,4,FALSE
23,7,10,"Corvus corone",0.47,4,FALSE
23,7,10,"Cuculus canorus",0.57,1,FALSE
23,7,10,"Curruca communis",0.8,4,FALSE
23,7,10,"Luscinia megarhynchos",3,4,FALSE
23,7,10,"Phylloscopus collybita",1.43,4,FALSE
23,7,10,"Upupa epops",0.65,4,FALSE
23,8,11,"Columba palumbus",0.47,1,FALSE
23,8,11,"Corvus corone",1.47,4,FALSE
23,8,11,"Luscinia megarhynchos",3,4,FALSE
23,8,11,"Phylloscopus collybita",0.43,4,FALSE
23,8,11,"Sylvia atricapilla",0.79,4,FALSE
23,8,11,"Upupa epops",0.09,4,FALSE
23,9,12,"Columba palumbus",1.47,1,FALSE
23,9,12,"Corvus corone",2.47,4,FALSE
23,9,12,"Luscinia megarhynchos",3,4,FALSE
23,9,12,"Sylvia atricapilla",1.79,4,FALSE
23,9,12,"Troglodytes troglodytes",0.1,4,FALSE
23,10,13,"Columba palumbus",2.47,1,FALSE
23,10,13,"Corvus corone",2.49,4,FALSE
23,10,13,"Luscinia megarhynchos",3,4,FALSE
23,10,13,"Sylvia atricapilla",2.79,4,FALSE
23,10,13,"Troglodytes troglodytes",1.1,4,FALSE
23,11,14,"Columba palumbus",3,1,FALSE
23,11,14,"Corvus corone",1.49,4,FALSE
23,11,14,"Luscinia megarhynchos",3,4,FALSE
23,11,14,"Sylvia atricapilla",3,4,FALSE
23,11,14,"Troglodytes troglodytes",2.1,4,FALSE
23,12,15,"Columba palumbus",3,1,FALSE
23,12,15,"Corvus corone",0.49,4,FALSE
23,12,15,"Luscinia megarhynchos",3,4,FALSE
23,12,15,"Sylvia atricapilla",2.32,4,FALSE
23,12,15,"Troglodytes troglodytes",3,4,FALSE
23,13,16,"Columba palumbus",3,1,FALSE
23,13,16,"Curruca communis",0.35,4,FALSE
23,13,16,"Luscinia megarhynchos",3,4,FALSE
23,13,16,"Sylvia atricapilla",1.32,4,FALSE
23,13,16,"Troglodytes troglodytes",3,4,FALSE
23,14,17,"Columba palumbus",3,1,FALSE
23,14,17,"Curruca communis",1.29,4,FALSE
23,14,17,"Luscinia megarhynchos",3,4,FALSE
23,14,17,"Sylvia atricapilla",0.32,4,FALSE
23,14,17,"Troglodytes troglodytes",3,4,FALSE
23,15,18,"Columba palumbus",3,1,FALSE
23,15,18,"Curruca communis",1.29,4,FALSE
23,15,18,"Luscinia megarhynchos",3,4,TRUE
23,15,18,"Oriolus oriolus",0.16,4,FALSE
23,15,18,"Troglodytes troglodytes",3,4,FALSE
23,16,19,"Columba palumbus",3,1,FALSE
23,16,19,"Curruca communis",0.95,4,FALSE
23,16,19,"Luscinia megarhynchos",3,4,FALSE
23,16,19,"Oriolus oriolus",0.51,4,FALSE
23,16,19,"Troglodytes troglodytes",3,4,FALSE
23,16,19,"Turdus merula",0.07,4,FALSE
23,17,20,"Columba palumbus",2.42,1,FALSE
23,17,20,"Luscinia megarhynchos",3,4,FALSE
23,17,20,"Oriolus oriolus",0.51,4,FALSE
23,17,20,"Troglodytes troglodytes",3,4,FALSE
23,17,20,"Turdus merula",1.07,4,FALSE
23,18,21,"Columba palumbus",1.42,1,FALSE
23,18,21,"Corvus corone",0.52,1,FALSE
23,18,21,"Luscinia megarhynchos",3,4,FALSE
23,18,21,"Oriolus oriolus",0.35,4,FALSE
23,18,21,"Troglodytes troglodytes",2.53,4,FALSE
23,18,21,"Turdus merula",1.55,4,FALSE
23,19,22,"Columba palumbus",0.42,1,FALSE
23,19,22,"Corvus corone",0.58,1,FALSE
23,19,22,"Luscinia megarhynchos",3,4,FALSE
23,19,22,"Troglodytes troglodytes",1.53,4,FALSE
23,19,22,"Turdus merula",1.48,4,FALSE
23,20,23,"Corvus corone",0.58,1,FALSE
23,20,23,"Luscinia megarhynchos",3,4,TRUE
23,20,23,"Troglodytes troglodytes",0.53,4,FALSE
23,20,23,"Turdus merula",0.48,4,FALSE
23,21,24,"Corvus corone",0.06,1,FALSE
23,21,24,"Luscinia megarhynchos",3,4,TRUE
23,22,25,"Luscinia megarhynchos",3,4,FALSE
23,22,25,"Troglodytes troglodytes",0.39,4,FALSE
23,23,26,"Luscinia megarhynchos",3,4,FALSE
23,23,26,"Sylvia atricapilla",0.71,4,FALSE
23,23,26,"Troglodytes troglodytes",1.39,4,FALSE
23,24,27,"Columba palumbus",0.14,1,FALSE
23,24,27,"Curruca communis",0.38,4,FALSE
23,24,27,"Luscinia megarhynchos",3,4,FALSE
23,24,27,"Sylvia atricapilla",1.71,4,FALSE
23,24,27,"Troglodytes troglodytes",2.39,4,FALSE
23,25,28,"Columba palumbus",1.14,1,FALSE
23,25,28,"Curruca communis",1.38,4,FALSE
23,25,28,"Luscinia megarhynchos",3,4,FALSE
23,25,28,"Sylvia atricapilla",2.71,4,FALSE
23,25,28,"Troglodytes troglodytes",3,4,FALSE
23,26,29,"Columba palumbus",2.14,1,FALSE
23,26,29,"Corvus corone",0.74,1,FALSE
23,26,29,"Curruca communis",1.83,4,FALSE
23,26,29,"Luscinia megarhynchos",3,4,FALSE
23,26,29,"Sylvia atricapilla",2.53,4,FALSE
23,26,29,"Troglodytes troglodytes",3,4,FALSE
23,27,30,"Columba palumbus",3,1,FALSE
23,27,30,"Corvus corone",1.58,1,FALSE
23,27,30,"Curruca communis",1.45,4,FALSE
23,27,30,"Luscinia megarhynchos",3,4,FALSE
23,27,30,"Sylvia atricapilla",1.53,4,FALSE
23,27,30,"Troglodytes troglodytes",3,4,FALSE
23,28,31,"Columba palumbus",3,1,FALSE
23,28,31,"Corvus corone",1.58,1,FALSE
23,28,31,"Curruca communis",0.45,4,FALSE
23,28,31,"Luscinia megarhynchos",3,4,FALSE
23,28,31,"Sylvia atricapilla",0.53,4,FALSE
23,28,31,"Troglodytes troglodytes",2.18,4,FALSE
23,29,32,"Columba palumbus",3,1,FALSE
23,29,32,"Corvus corone",0.84,1,FALSE
23,29,32,"Luscinia megarhynchos",3,4,FALSE
23,29,32,"Troglodytes troglodytes",1.18,4,FALSE
23,30,33,"Columba palumbus",3,1,FALSE
23,30,33,"Corvus corone",0.06,2,FALSE
23,30,33,"Curruca communis",0.02,4,FALSE
23,30,33,"Luscinia megarhynchos",3,4,FALSE
23,30,33,"Troglodytes troglodytes",0.18,4,FALSE
23,31,34,"Columba palumbus",3,1,FALSE
23,31,34,"Corvus corone",1.06,2,FALSE
23,31,34,"Curruca communis",1.02,4,FALSE
23,31,34,"Luscinia megarhynchos",3,4,FALSE
23,32,35,"Columba palumbus",2.83,1,FALSE
23,32,35,"Corvus corone",1.46,2,FALSE
23,32,35,"Cuculus canorus",0.04,1,FALSE
23,32,35,"Curruca communis",1.85,4,FALSE
23,32,35,"Luscinia megarhynchos",3,4,FALSE
23,33,36,"Columba palumbus",1.83,1,FALSE
23,33,36,"Corvus corone",1.4,2,FALSE
23,33,36,"Cuculus canorus",1.04,1,FALSE
23,33,36,"Curruca communis",1.83,4,FALSE
23,33,36,"Luscinia megarhynchos",3,4,FALSE
23,34,37,"Columba palumbus",0.83,1,FALSE
23,34,37,"Corvus corone",0.4,2,FALSE
23,34,37,"Cuculus canorus",2.04,1,FALSE
23,34,37,"Curruca communis",0.83,4,FALSE
23,34,37,"Luscinia megarhynchos",3,4,FALSE
23,35,38,"Cuculus canorus",2.03,1,FALSE
23,35,38,"Luscinia megarhynchos",3,4,FALSE
23,36,39,"Cuculus canorus",1.03,1,FALSE
23,36,39,"Luscinia megarhynchos",3,4,FALSE
23,36,39,"Sylvia atricapilla",0.08,4,FALSE
23,37,40,"Columba palumbus",0.19,1,FALSE
23,37,40,"Cuculus canorus",0.03,1,FALSE
23,37,40,"Luscinia megarhynchos",3,4,FALSE
23,37,40,"Sylvia atricapilla",1.08,4,FALSE
23,38,41,"Columba palumbus",1.19,1,FALSE
23,38,41,"Luscinia megarhynchos",3,4,FALSE
23,38,41,"Sylvia atricapilla",1.42,4,FALSE
23,39,42,"Columba palumbus",1.92,1,FALSE
23,39,42,"Cuculus canorus",0.27,1,FALSE
23,39,42,"Curruca communis",0.37,4,FALSE
23,39,42,"Luscinia megarhynchos",3,4,FALSE
23,39,42,"Sylvia atricapilla",1.34,4,FALSE
23,40,43,"Columba palumbus",1.73,1,FALSE
23,40,43,"Cuculus canorus",0.54,1,FALSE
23,40,43,"Curruca communis",1.37,4,FALSE
23,40,43,"Luscinia megarhynchos",3,4,FALSE
23,40,43,"Sylvia atricapilla",0.34,4,FALSE
23,41,44,"Columba palumbus",0.73,1,FALSE
23,41,44,"Cuculus canorus",0.54,1,FALSE
23,41,44,"Curruca communis",1.75,4,FALSE
23,41,44,"Luscinia megarhynchos",3,4,FALSE
23,42,45,"Cuculus canorus",0.26,1,FALSE
23,42,45,"Cuculus canorus",0.83,1,FALSE
23,42,45,"Curruca communis",1.38,4,FALSE
23,42,45,"Luscinia megarhynchos",3,4,FALSE
23,43,46,"Corvus corone",0.16,4,FALSE
23,43,46,"Cuculus canorus",1.83,1,FALSE
23,43,46,"Curruca communis",0.38,4,FALSE
23,43,46,"Luscinia megarhynchos",3,4,FALSE
23,44,47,"Corvus corone",0.46,4,FALSE
23,44,47,"Cuculus canorus",2.83,1,FALSE
23,44,47,"Luscinia megarhynchos",3,4,FALSE
23,45,48,"Corvus corone",0.46,4,FALSE
23,45,48,"Cuculus canorus",3,1,FALSE
23,45,48,"Luscinia megarhynchos",3,4,FALSE
23,46,49,"Corvus corone",0.3,4,FALSE
23,46,49,"Cuculus canorus",3,1,FALSE
23,46,49,"Luscinia megarhynchos",3,4,FALSE
23,46,49,"Turdus merula",0.38,4,FALSE
23,47,50,"Cuculus canorus",3,1,FALSE
23,47,50,"Emberiza calandra",0.56,1,FALSE
23,47,50,"Luscinia megarhynchos",3,4,FALSE
23,47,50,"Turdus merula",1.38,4,FALSE
23,48,51,"Cuculus canorus",3,1,FALSE
23,48,51,"Emberiza calandra",1.19,1,FALSE
23,48,51,"Lullula arborea",0.8,4,FALSE
23,48,51,"Luscinia megarhynchos",3,4,FALSE
23,48,51,"Turdus merula",1.62,4,FALSE
23,49,52,"Cuculus canorus",3,1,FALSE
23,49,52,"Emberiza calandra",1.19,1,FALSE
23,49,52,"Lullula arborea",1.71,4,FALSE
23,49,52,"Luscinia megarhynchos",3,4,FALSE
23,49,52,"Turdus merula",1.24,4,FALSE
23,50,53,"Cuculus canorus",3,1,FALSE
23,50,53,"Emberiza calandra",0.64,1,FALSE
23,50,53,"Lullula arborea",1.71,4,FALSE
23,50,53,"Luscinia megarhynchos",3,4,FALSE
23,50,53,"Troglodytes troglodytes",0.23,4,FALSE
23,50,53,"Turdus merula",0.24,4,FALSE
23,51,54,"Cuculus canorus",3,1,FALSE
23,51,54,"Curruca communis",0.68,4,FALSE
23,51,54,"Lullula arborea",0.9,4,FALSE
23,51,54,"Luscinia megarhynchos",3,4,FALSE
23,51,54,"Troglodytes troglodytes",1.23,4,FALSE
23,52,55,"Corvus corone",0.5,4,FALSE
23,52,55,"Cuculus canorus",3,1,FALSE
23,52,55,"Curruca communis",1.68,4,FALSE
23,52,55,"Luscinia megarhynchos",3,4,FALSE
23,52,55,"Troglodytes troglodytes",2.23,4,FALSE
23,53,56,"Corvus corone",0.5,4,FALSE
23,53,56,"Cuculus canorus",3,1,FALSE
23,53,56,"Curruca communis",1.95,4,FALSE
23,53,56,"Luscinia megarhynchos",3,4,FALSE
23,53,56,"Troglodytes troglodytes",3,4,FALSE
23,54,57,"Corvus corone",0.5,4,FALSE
23,54,57,"Cuculus canorus",3,1,FALSE
23,54,57,"Curruca communis",1.27,4,FALSE
23,54,57,"Luscinia megarhynchos",3,4,FALSE
23,54,57,"Troglodytes troglodytes",3,4,FALSE
23,55,58,"Cuculus canorus",3,1,FALSE
23,55,58,"Curruca communis",0.27,4,FALSE
23,55,58,"Luscinia megarhynchos",3,4,FALSE
23,55,58,"Sylvia atricapilla",0.14,4,FALSE
23,55,58,"Troglodytes troglodytes",3,4,FALSE
23,56,59,"Cuculus canorus",3,1,FALSE
23,56,59,"Luscinia megarhynchos",3,4,FALSE
23,56,59,"Sylvia atricapilla",1.14,4,FALSE
23,56,59,"Troglodytes troglodytes",2.83,4,FALSE
23,57,60,"Cuculus canorus",2.81,1,FALSE
23,57,60,"Luscinia megarhynchos",2.88,4,FALSE
23,57,60,"Sylvia atricapilla",2.12,4,FALSE
23,57,60,"Troglodytes troglodytes",1.83,4,FALSE
24,2,5,"Luscinia megarhynchos",0.51,1,FALSE
24,2,5,"Sylvia atricapilla",0.49,1,FALSE
24,3,6,"Luscinia megarhynchos",0.51,1,FALSE
24,3,6,"Sylvia atricapilla",1.49,1,FALSE
24,4,7,"Luscinia megarhynchos",0.51,1,FALSE
24,4,7,"Sylvia atricapilla",2.49,1,FALSE
24,5,8,"Sylvia atricapilla",3,1,FALSE
24,6,9,"Sylvia atricapilla",3,1,FALSE
24,7,10,"Luscinia megarhynchos",0.85,1,FALSE
24,7,10,"Sylvia atricapilla",2.3,1,FALSE
24,8,11,"Luscinia megarhynchos",1.08,1,FALSE
24,8,11,"Sylvia atricapilla",1.3,1,FALSE
24,9,12,"Luscinia megarhynchos",1.08,1,FALSE
24,9,12,"Streptopelia turtur",0.63,1,FALSE
24,9,12,"Sylvia atricapilla",0.3,1,FALSE
24,10,13,"Luscinia megarhynchos",0.23,1,FALSE
24,10,13,"Streptopelia turtur",1.63,1,FALSE
24,11,14,"Streptopelia turtur",2.63,1,FALSE
24,12,15,"Streptopelia turtur",3,1,TRUE
24,13,16,"Curruca communis",0.58,1,FALSE
24,13,16,"Streptopelia turtur",3,1,FALSE
24,14,17,"Curruca communis",1.13,1,FALSE
24,14,17,"Streptopelia turtur",3,1,FALSE
24,14,17,"Turdus merula",0.54,1,FALSE
24,15,18,"Curruca communis",1.13,1,FALSE
24,15,18,"Streptopelia turtur",3,1,FALSE
24,15,18,"Turdus merula",1.03,1,FALSE
24,16,19,"Curruca communis",0.55,1,FALSE
24,16,19,"Phylloscopus collybita",0.05,1,FALSE
24,16,19,"Streptopelia turtur",3,1,FALSE
24,16,19,"Turdus merula",1.03,1,FALSE
24,17,20,"Phylloscopus collybita",0.96,1,FALSE
24,17,20,"Streptopelia turtur",3,1,FALSE
24,17,20,"Turdus merula",0.49,1,FALSE
24,18,21,"Luscinia megarhynchos",0.38,4,FALSE
24,18,21,"Phylloscopus collybita",0.96,1,FALSE
24,18,21,"Picus viridis",0.87,4,FALSE
24,18,21,"Streptopelia turtur",3,1,FALSE
24,19,22,"Luscinia megarhynchos",1.22,4,FALSE
24,19,22,"Phylloscopus collybita",0.91,1,FALSE
24,19,22,"Picus viridis",0.87,4,FALSE
24,19,22,"Streptopelia turtur",3,1,TRUE
24,20,23,"Luscinia megarhynchos",1.22,4,FALSE
24,20,23,"Picus viridis",0.87,4,FALSE
24,20,23,"Streptopelia turtur",3,1,TRUE
24,20,23,"Sylvia atricapilla",0.91,1,FALSE
24,21,24,"Luscinia megarhynchos",0.84,4,FALSE
24,21,24,"Streptopelia turtur",3,1,TRUE
24,21,24,"Sylvia atricapilla",1.91,1,FALSE
24,22,25,"Streptopelia turtur",3,1,TRUE
24,22,25,"Sylvia atricapilla",2.01,1,FALSE
24,23,26,"Curruca communis",0.12,1,FALSE
24,23,26,"Streptopelia turtur",3,1,TRUE
24,23,26,"Sylvia atricapilla",1.1,1,FALSE
24,24,27,"Curruca communis",1.12,1,FALSE
24,24,27,"Streptopelia turtur",2.58,1,TRUE
24,24,27,"Sylvia atricapilla",0.1,1,FALSE
24,25,28,"Curruca communis",2.06,1,FALSE
24,25,28,"Luscinia megarhynchos",0.01,1,FALSE
24,25,28,"Streptopelia turtur",1.58,1,TRUE
24,26,29,"Curruca communis",1.94,1,FALSE
24,26,29,"Luscinia megarhynchos",1.01,1,FALSE
24,26,29,"Streptopelia turtur",0.58,1,FALSE
24,27,30,"Curruca communis",0.94,1,FALSE
24,27,30,"Luscinia megarhynchos",1.52,1,FALSE
24,28,31,"Luscinia megarhynchos",1.51,1,FALSE
24,29,32,"Luscinia megarhynchos",0.51,1,FALSE
24,29,32,"Turdus merula",0.49,1,FALSE
24,30,33,"Curruca communis",0.78,1,FALSE
24,30,33,"Turdus merula",0.71,1,FALSE
24,31,34,"Curruca communis",1.37,1,FALSE
24,31,34,"Turdus merula",0.71,1,FALSE
24,32,35,"Curruca communis",1.37,1,FALSE
24,32,35,"Curruca communis",0.23,4,FALSE
24,32,35,"Luscinia megarhynchos",0.82,4,FALSE
24,32,35,"Turdus merula",0.22,1,FALSE
24,33,36,"Curruca communis",0.59,1,FALSE
24,33,36,"Curruca communis",1.02,4,FALSE
24,33,36,"Luscinia megarhynchos",1.56,4,FALSE
24,34,37,"Curruca communis",1.02,4,FALSE
24,34,37,"Luscinia megarhynchos",1.56,4,FALSE
24,35,38,"Curruca communis",0.79,4,FALSE
24,35,38,"Luscinia megarhynchos",0.74,4,FALSE
24,36,39,"Curruca communis",0.76,4,FALSE
24,37,40,"Curruca communis",1.76,4,FALSE
24,38,41,"Curruca communis",2.76,4,FALSE
24,39,42,"Curruca communis",3,4,FALSE
24,40,43,"Curruca communis",2.48,4,TRUE
24,41,44,"Curruca communis",1.48,4,TRUE
24,42,45,"Curruca communis",0.48,4,FALSE
24,42,45,"Curruca communis",0.08,4,FALSE
24,42,45,"Luscinia megarhynchos",0.68,1,FALSE
24,43,46,"Cuculus canorus",0.43,1,FALSE
24,43,46,"Curruca communis",1.08,4,FALSE
24,43,46,"Luscinia megarhynchos",0.87,1,FALSE
24,43,46,"Sylvia atricapilla",0.85,4,FALSE
